movie_language_id,movie_id,language_code
23793,72494,en
23794,72494,de
23795,79401,en
23796,69217,en
23797,61121,sv
23798,28414,da
23799,83147,en
23800,27012,en
23801,42605,en
23802,22396,en
23803,22396,it
23804,59108,en
23805,88794,en
23806,27769,hu
23807,27769,en
23808,73499,en
23809,14127,en
23810,49411,en
23811,17578,en
23812,60387,en
23813,60387,it
23814,74536,en
23815,52799,es
23816,40658,en
23817,95448,fr
23818,95448,de
23819,36261,zh
23820,65229,fr
23821,25656,ja
23822,64347,fr
23823,6360,fr
23824,6360,it
23825,38683,en
23826,157924,en
23827,47189,cs
23828,52472,en
23829,40592,ja
23830,149117,xx
23831,19034,cs
23832,199072,en
23833,65044,zh
23834,75964,en
23835,44826,en
23836,50875,en
23837,70578,en
23838,14673,en
23839,36142,pl
23840,109435,en
23841,56489,de
23842,37958,el
23843,37958,en
23844,71880,en
23845,37736,zh
23846,37736,en
23847,185292,en
23848,54421,zh
23849,28629,xx
23850,31222,en
23851,26738,en
23852,62630,en
23853,70586,en
23854,84427,fr
23855,94336,de
23856,51994,en
23857,47099,ru
23858,121462,ko
23859,51248,en
23860,51248,es
23861,77365,en
23862,75233,no
23863,75233,en
23864,12428,ru
23865,4790,fr
23866,80607,en
23867,61985,en
23868,53328,en
23869,65831,de
23870,65831,sh
23871,65831,en
23872,65831,bs
23873,72875,en
23874,60422,en
23875,60422,fr
23876,60422,de
23877,55292,fr
23878,55292,zh
23879,55292,pl
23880,40350,en
23881,43252,en
23882,114975,en
23883,9364,en
23884,48014,en
23885,59206,en
23886,11403,en
23887,47320,en
23888,125249,en
23889,93560,en
23890,4195,fr
23891,14726,en
23892,14726,fr
23893,4809,en
23894,181537,en
23895,119564,en
23896,35543,en
23897,65057,en
23898,60420,en
23899,64328,en
23900,10109,zh
23901,50619,en
23902,50619,pt
23903,65002,ar
23904,65002,en
23905,65002,fr
23906,65002,de
23907,107327,en
23908,20859,en
23909,57212,th
23910,57212,en
23911,23514,en
23912,23514,de
23913,23514,es
23914,75900,en
23915,89086,en
23916,31208,fr
23917,131914,en
23918,296104,fr
23919,296104,en
23920,82397,en
23921,25922,es
23922,64124,fr
23923,30784,en
23924,24185,it
23925,79120,en
23926,46770,es
23927,46770,fr
23928,22165,en
23929,84473,fr
23930,83233,pt
23931,39693,cn
23932,39693,en
23933,39693,fr
23934,39693,zh
23935,101124,zh
23936,61629,en
23937,178452,en
23938,85677,en
23939,21244,fi
23940,13060,en
23941,76234,en
23942,70590,en
23943,70590,gu
23944,70590,hi
23945,70590,mr
23946,38407,de
23947,38407,ja
23948,38407,zh
23949,38407,en
23950,125161,hu
23951,94509,es
23952,94509,en
23953,20002,de
23954,20002,hi
23955,221346,en
23956,125700,wo
23957,125700,fr
23958,38336,ru
23959,15157,en
23960,173456,en
23961,39463,en
23962,30618,en
23963,35841,en
23964,29879,en
23965,74135,ja
23966,53457,en
23967,53457,fr
23968,53457,de
23969,53457,it
23970,53457,yi
23971,51409,en
23972,51409,de
23973,51409,es
23974,25834,en
23975,47226,fr
23976,19305,da
23977,57431,en
23978,64685,en
23979,172908,en
23980,29932,de
23981,29932,hu
23982,28118,en
23983,45708,en
23984,11625,fr
23985,9369,de
23986,9369,fr
23987,9369,en
23988,9642,en
23989,9642,fr
23990,91367,en
23991,79887,en
23992,75622,en
23993,65759,en
23994,125769,en
23995,91781,en
23996,43444,it
23997,66488,en
23998,51052,en
23999,77635,en
24000,77635,es
24001,80555,en
24002,80046,en
24003,52661,en
24004,25413,en
24005,153102,en
24006,182129,en
24007,85639,fr
24008,37721,en
24009,56601,en
24010,57585,en
24011,91550,en
24012,62046,en
24013,70074,en
24014,76163,en
24015,13396,en
24016,46020,en
24017,43546,en
24018,43546,es
24019,43546,fr
24020,70160,en
24021,174593,da
24022,59457,en
24023,38264,cn
24024,38264,zh
24025,112698,zh
24026,77381,cs
24027,87911,en
24028,15736,de
24029,49026,en
24030,83229,en
24031,83229,fr
24032,83229,de
24033,83229,it
24034,83229,pt
24035,36662,ro
24036,49040,en
24037,49040,ru
24038,1254,fr
24039,75345,en
24040,58574,en
24041,66150,en
24042,278822,en
24043,54157,fr
24044,26824,en
24045,26824,es
24046,73448,da
24047,25653,ko
24048,104465,ja
24049,101173,en
24050,103597,en
24051,103597,fr
24052,103597,es
24053,39287,en
24054,22075,pl
24055,46741,ru
24056,42450,en
24057,54900,tr
24058,61896,en
24059,83552,fa
24060,125264,ja
24061,89456,fr
24062,118204,es
24063,119425,en
24064,17775,en
24065,70955,fr
24066,20186,en
24067,99642,fr
24068,99642,en
24069,123712,ro
24070,57157,en
24071,30245,en
24072,30245,zu
24073,70577,en
24074,62838,en
24075,56292,en
24076,56292,ru
24077,56292,fr
24078,56292,ar
24079,56292,sv
24080,262475,en
24081,74465,en
24082,40693,en
24083,40693,fr
24084,65754,en
24085,71469,en
24086,45320,en
24087,16939,en
24088,55301,en
24089,73873,en
24090,73873,fr
24091,52274,es
24092,378477,ro
24093,51995,en
24094,80038,en
24095,82203,en
24096,63207,en
24097,63207,fr
24098,63207,es
24099,25688,en
24100,79777,bs
24101,79777,hr
24102,79777,en
24103,79777,sr
24104,84505,en
24105,25915,en
24106,111100,en
24107,85942,en
24108,58192,en
24109,52359,en
24110,75315,en
24111,2349,de
24112,46641,en
24113,92464,en
24114,24986,zh
24115,24833,en
24116,53505,en
24117,45138,en
24118,48153,fr
24119,48153,en
24120,36522,en
24121,74518,en
24122,74518,fr
24123,59006,en
24124,41066,en
24125,41066,ja
24126,53100,en
24127,293114,fi
24128,116537,fi
24129,118955,en
24130,72997,en
24131,82698,hi
24132,73939,en
24133,13247,en
24134,50393,en
24135,71866,en
24136,71866,de
24137,76487,en
24138,74523,en
24139,76785,en
24140,77866,en
24141,14163,hi
24142,74878,fr
24143,43984,fa
24144,269963,ar
24145,269963,nl
24146,269963,fr
24147,269963,it
24148,148503,en
24149,78461,en
24150,78461,fr
24151,75301,en
24152,112655,en
24153,63574,en
24154,37006,es
24155,95538,en
24156,95538,de
24157,95538,pt
24158,184795,en
24159,62837,en
24160,63498,es
24161,63498,en
24162,63498,fr
24163,71688,en
24164,39072,fr
24165,39072,en
24166,15346,en
24167,78182,ru
24168,81527,ro
24169,53128,el
24170,65233,fr
24171,73066,en
24172,31309,de
24173,148353,ca
24174,148353,es
24175,33684,cs
24176,35156,en
24177,72721,en
24178,72721,es
24179,162374,fr
24180,72842,en
24181,79465,en
24182,79896,en
24183,79896,pl
24184,79896,ru
24185,57829,en
24186,57829,es
24187,42157,en
24188,57353,en
24189,57353,sr
24190,57353,tr
24191,47383,es
24192,38541,en
24193,52520,en
24194,52520,ru
24195,75174,en
24196,49527,en
24197,55741,zh
24198,68861,fi
24199,124210,en
24200,37038,en
24201,72313,en
24202,8368,en
24203,60938,en
24204,145594,es
24205,58194,en
24206,70435,en
24207,70435,es
24208,66118,fr
24209,26283,en
24210,260064,en
24211,105548,en
24212,110139,en
24213,94741,en
24214,31337,en
24215,31337,de
24216,65760,en
24217,65760,ro
24218,65760,ru
24219,65760,sr
24220,74997,en
24221,45971,en
24222,60364,en
24223,60364,de
24224,60364,pl
24225,28632,ja
24226,47648,cn
24227,15044,en
24228,34179,cn
24229,34179,zh
24230,32831,en
24231,32831,fr
24232,32831,it
24233,42990,es
24234,42990,en
24235,65892,en
24236,78450,zh
24237,87408,ar
24238,82321,en
24239,115150,de
24240,96888,en
24241,96888,de
24242,96888,he
24243,86732,en
24244,86732,hu
24245,86732,la
24246,123690,ro
24247,63230,fr
24248,62564,en
24249,62564,no
24250,77560,de
24251,56815,es
24252,24870,en
24253,58251,en
24254,125316,en
24255,21613,ja
24256,40939,ar
24257,40939,en
24258,66436,fr
24259,32169,nl
24260,70149,hu
24261,70149,ro
24262,27230,en
24263,58391,fi
24264,86457,en
24265,50357,cs
24266,50357,en
24267,82269,fr
24268,74998,en
24269,159615,en
24270,54436,fr
24271,71670,cs
24272,71670,en
24273,71670,fr
24274,71670,de
24275,71670,hu
24276,71670,pl
24277,21864,en
24278,36865,ja
24279,28512,en
24280,93164,bn
24281,90770,fr
24282,90770,it
24283,90770,en
24284,71271,en
24285,72431,en
24286,72431,fr
24287,72431,de
24288,73686,pl
24289,73686,de
24290,73686,uk
24291,73686,fr
24292,43095,ja
24293,76758,zh
24294,76758,ja
24295,76758,en
24296,45176,ru
24297,72186,en
24298,42968,es
24299,57190,en
24300,77338,en
24301,77338,fr
24302,73562,fr
24303,54054,en
24304,35663,en
24305,23340,en
24306,35659,en
24307,80591,ru
24308,80591,en
24309,80591,fr
24310,58428,en
24311,142118,fi
24312,130900,en
24313,19235,en
24314,78698,en
24315,85949,en
24316,122515,en
24317,58704,ja
24318,70387,en
24319,76142,en
24320,76142,fr
24321,57809,ru
24322,85317,ru
24323,57343,en
24324,43711,en
24325,244115,ja
24326,52517,en
24327,50698,en
24328,48492,zh
24329,48492,es
24330,118911,en
24331,56126,tl
24332,38371,pl
24333,14224,pl
24334,76726,en
24335,65086,en
24336,148033,en
24337,80125,de
24338,80125,fr
24339,80125,en
24340,107056,pl
24341,52850,en
24342,64678,en
24343,57400,en
24344,57400,he
24345,57400,ro
24346,67911,en
24347,67911,pl
24348,66120,fr
24349,25058,en
24350,42457,en
24351,26223,en
24352,108688,en
24353,192695,en
24354,212713,en
24355,75170,en
24356,30849,en
24357,15167,en
24358,13976,en
24359,13586,en
24360,26118,en
24361,79133,en
24362,59961,en
24363,59961,af
24364,59961,es
24365,72570,en
24366,63749,en
24367,49354,en
24368,76399,en
24369,39276,en
24370,39276,ja
24371,94209,en
24372,25143,en
24373,80379,en
24374,69266,en
24375,84797,fr
24376,84797,pl
24377,84797,es
24378,75000,en
24379,75000,sv
24380,130090,en
24381,14205,en
24382,29268,ja
24383,63217,en
24384,54146,ja
24385,288094,en
24386,84028,es
24387,78480,fr
24388,108222,en
24389,92670,en
24390,92670,ja
24391,84200,en
24392,37621,en
24393,37621,fr
24394,73700,en
24395,91181,en
24396,72545,en
24397,124847,en
24398,86099,de
24399,253105,fi
24400,253105,de
24401,51999,cs
24402,51999,en
24403,51999,fr
24404,47763,en
24405,16702,he
24406,126016,en
24407,83716,en
24408,278458,es
24409,79940,en
24410,43459,es
24411,64029,fi
24412,29483,en
24413,88491,ru
24414,79362,de
24415,53174,de
24416,84259,en
24417,71184,en
24418,37464,en
24419,85988,fi
24420,75469,fr
24421,75469,en
24422,83732,en
24423,215478,bg
24424,215478,ru
24425,30596,zh
24426,30596,cn
24427,30596,en
24428,75948,zh
24429,81870,zh
24430,29564,en
24431,16564,nl
24432,16564,en
24433,16564,de
24434,110603,en
24435,98079,en
24436,96771,en
24437,14933,en
24438,73921,es
24439,81111,en
24440,106199,es
24441,147621,xx
24442,247500,fr
24443,29750,en
24444,31400,sr
24445,81716,en
24446,140632,en
24447,51578,cs
24448,70954,en
24449,74471,en
24450,108155,en
24451,35671,en
24452,71676,en
24453,77459,fr
24454,163937,en
24455,178595,el
24456,178595,es
24457,21634,en
24458,21634,pt
24459,70374,en
24460,44053,en
24461,27902,en
24462,55802,ro
24463,53798,en
24464,54507,en
24465,59017,en
24466,105983,fi
24467,51875,en
24468,73936,en
24469,46504,en
24470,46504,fr
24471,147886,en
24472,80030,en
24473,26397,en
24474,26397,fr
24475,83860,en
24476,79890,ru
24477,79890,en
24478,79890,de
24479,81675,ro
24480,59045,it
24481,43026,fr
24482,168210,en
24483,168210,it
24484,62116,fr
24485,70876,en
24486,57243,fr
24487,57243,es
24488,29694,en
24489,29694,de
24490,29694,it
24491,52454,en
24492,52454,fr
24493,52454,es
24494,71672,en
24495,144454,xx
24496,77495,es
24497,55198,ja
24498,71254,en
24499,71254,zh
24500,202941,en
24501,27709,en
24502,53033,en
24503,32708,fr
24504,276220,wo
24505,36427,en
24506,45569,en
24507,17790,de
24508,17790,en
24509,15086,en
24510,15086,fr
24511,48458,en
24512,85883,fr
24513,25831,en
24514,116231,fr
24515,52264,fr
24516,77076,it
24517,79707,ja
24518,79548,en
24519,72213,en
24520,17345,en
24521,57214,en
24522,73723,en
24523,25228,sv
24524,73937,en
24525,18705,en
24526,75674,en
24527,75674,ru
24528,38674,en
24529,46813,en
24530,82620,en
24531,59962,en
24532,53418,en
24533,53420,en
24534,26642,en
24535,49529,en
24536,123320,fi
24537,44246,de
24538,44246,tr
24539,59974,en
24540,196784,en
24541,196784,de
24542,119364,en
24543,74406,en
24544,53419,en
24545,47650,en
24546,68450,en
24547,79108,es
24548,79108,fr
24549,64288,en
24550,288098,bs
24551,288098,fr
24552,46101,ja
24553,74387,en
24554,267197,bs
24555,178543,id
24556,288291,es
24557,288291,en
24558,80184,es
24559,52349,fr
24560,3051,en
24561,48373,en
24562,47682,en
24563,20683,ja
24564,77949,fr
24565,77949,en
24566,41411,fr
24567,41411,de
24568,41411,yi
24569,45595,en
24570,28524,en
24571,92117,en
24572,92117,pt
24573,37928,ja
24574,91010,en
24575,63493,en
24576,42507,ko
24577,64688,en
24578,82532,en
24579,14346,en
24580,61020,pt
24581,61020,en
24582,261035,en
24583,37942,en
24584,25435,en
24585,144326,cn
24586,144326,en
24587,170936,en
24588,64786,th
24589,79374,ko
24590,81796,en
24591,59421,ko
24592,81390,en
24593,81390,it
24594,28063,it
24595,67748,en
24596,61984,ja
24597,52826,en
24598,113038,en
24599,113038,ur
24600,45273,en
24601,36944,en
24602,213938,fa
24603,79754,es
24604,64108,en
24605,99698,fr
24606,145504,es
24607,145504,ay
24608,229670,sv
24609,42147,it
24610,80304,en
24611,80304,es
24612,56591,en
24613,83195,zh
24614,40056,en
24615,48038,en
24616,79221,pl
24617,214857,en
24618,80767,ja
24619,82533,en
24620,74237,en
24621,64992,zh
24622,61895,en
24623,67696,en
24624,33569,is
24625,81025,en
24626,77553,en
24627,35435,ja
24628,44734,ja
24629,89191,ur
24630,89191,en
24631,158068,ja
24632,94204,en
24633,57165,en
24634,44032,en
24635,96398,hi
24636,42998,it
24637,74308,en
24638,100656,en
24639,26881,en
24640,86820,en
24641,10679,en
24642,10679,de
24643,28533,it
24644,74777,en
24645,70845,en
24646,71552,en
24647,94329,id
24648,22970,en
24649,22970,ja
24650,81342,fr
24651,81342,es
24652,74306,en
24653,80432,en
24654,2929,xx
24655,72958,bn
24656,178535,ar
24657,51991,fr
24658,251797,fi
24659,28136,en
24660,43309,en
24661,28912,it
24662,37586,tr
24663,256044,ms
24664,73889,en
24665,73889,de
24666,73889,es
24667,37084,en
24668,85052,hi
24669,85050,hi
24670,258227,ro
24671,72551,he
24672,85033,fr
24673,91070,en
24674,14686,en
24675,56180,es
24676,92182,en
24677,75778,en
24678,42960,de
24679,42960,fi
24680,76489,en
24681,70436,en
24682,76346,en
24683,76346,pt
24684,54271,en
24685,62764,en
24686,44833,en
24687,44833,th
24688,50365,fr
24689,206953,en
24690,45993,ja
24691,206997,en
24692,73872,am
24693,73872,it
24694,28715,en
24695,82327,en
24696,82327,da
24697,82327,de
24698,82327,fr
24699,74534,hi
24700,74534,en
24701,41120,en
24702,58287,id
24703,111037,en
24704,77881,en
24705,109979,it
24706,73211,no
24707,73211,es
24708,40720,en
24709,60405,en
24710,91356,en
24711,63310,nl
24712,63310,fr
24713,84404,en
24714,74447,en
24715,18591,en
24716,86416,en
24717,84660,ko
24718,255772,ru
24719,255772,ky
24720,75802,en
24721,39509,en
24722,88609,en
24723,84820,fr
24724,31967,en
24725,31967,es
24726,45347,en
24727,121942,pl
24728,54081,hi
24729,37434,en
24730,86975,en
24731,48646,en
24732,37467,en
24733,37329,en
24734,72207,en
24735,19757,cs
24736,85621,cs
24737,61410,en
24738,111304,ja
24739,74402,fr
24740,68752,de
24741,68752,ru
24742,68752,en
24743,28891,en
24744,25154,en
24745,73336,en
24746,73336,es
24747,23281,en
24748,328918,en
24749,83330,en
24750,70386,en
24751,67660,en
24752,77877,en
24753,48008,en
24754,145878,en
24755,304375,en
24756,84569,en
24757,242621,en
24758,17347,nl
24759,17347,en
24760,43373,en
24761,284694,en
24762,79042,en
24763,73563,en
24764,73563,fr
24765,72387,en
24766,72387,zh
24767,72387,ru
24768,106373,zh
24769,28238,en
24770,89287,fr
24771,105583,en
24772,253808,tl
24773,106605,en
24774,91352,en
24775,159900,xx
24776,162284,en
24777,57119,en
24778,148371,ja
24779,15135,en
24780,66125,en
24781,66125,pl
24782,88478,en
24783,131476,el
24784,25799,bn
24785,25799,hi
24786,25799,en
24787,62213,en
24788,13486,en
24789,84177,sv
24790,58390,en
24791,58390,it
24792,58390,fa
24793,58390,sv
24794,89326,en
24795,92000,en
24796,92000,fr
24797,40161,en
24798,135686,en
24799,77957,en
24800,63946,fr
24801,63946,ln
24802,82624,sq
24803,59835,de
24804,59835,es
24805,92493,en
24806,92493,hu
24807,92493,pl
24808,50037,en
24809,79934,pt
24810,73963,en
24811,73881,fr
24812,73881,de
24813,159907,xx
24814,200157,en
24815,200157,de
24816,26815,hi
24817,103243,hi
24818,84496,en
24819,111188,de
24820,111188,en
24821,111188,es
24822,258253,ka
24823,51823,en
24824,51823,es
24825,61979,es
24826,76493,en
24827,76493,he
24828,80169,en
24829,80169,de
24830,73517,ja
24831,73600,en
24832,37497,en
24833,93084,en
24834,93084,fr
24835,28500,en
24836,28500,de
24837,231763,xx
24838,86850,en
24839,86850,fr
24840,14400,fr
24841,14400,en
24842,14400,sr
24843,14400,pt
24844,48620,en
24845,76011,en
24846,22683,en
24847,132122,it
24848,110573,fr
24849,362151,fi
24850,288165,fr
24851,97038,es
24852,167408,en
24853,41154,en
24854,58595,en
24855,140036,fi
24856,109016,en
24857,118131,en
24858,86812,en
24859,31559,en
24860,27646,en
24861,39401,de
24862,39401,en
24863,25121,ta
24864,77561,es
24865,93856,en
24866,78206,en
24867,78206,fr
24868,80742,es
24869,161460,en
24870,72197,en
24871,85546,fr
24872,85546,en
24873,111839,en
24874,26864,es
24875,94363,en
24876,70981,gd
24877,70981,en
24878,111440,en
24879,35691,en
24880,92591,en
24881,79990,hi
24882,101288,en
24883,77084,en
24884,77084,sh
24885,77084,es
24886,36334,en
24887,36334,de
24888,12645,en
24889,169747,en
24890,169022,ko
24891,86555,en
24892,50077,en
24893,50077,de
24894,48392,sv
24895,106020,en
24896,104396,xx
24897,50647,en
24898,85293,en
24899,43598,en
24900,83666,en
24901,45054,en
24902,72477,en
24903,82825,en
24904,82825,hi
24905,103269,en
24906,79382,ja
24907,61296,fr
24908,80151,en
24909,80389,en
24910,80389,es
24911,26583,en
24912,50601,en
24913,50601,ka
24914,45244,st
24915,49830,en
24916,13640,en
24917,44473,fr
24918,37000,fr
24919,54484,en
24920,60592,sv
24921,109379,fr
24922,109379,bg
24923,169652,it
24924,64836,en
24925,64836,ru
24926,25564,en
24927,61125,fi
24928,85435,en
24929,79995,en
24930,12255,en
24931,83723,en
24932,49014,en
24933,68472,en
24934,72358,en
24935,72334,en
24936,201703,en
24937,84332,en
24938,80321,en
24939,80321,es
24940,80321,th
24941,71326,en
24942,109018,en
24943,64456,en
24944,64456,es
24945,65421,xx
24946,43337,xx
24947,68818,es
24948,68818,en
24949,84355,en
24950,20847,ru
24951,48210,fr
24952,48210,el
24953,39144,ja
24954,39145,ja
24955,22855,en
24956,55215,en
24957,56191,ja
24958,48393,es
24959,66956,fr
24960,46469,af
24961,46469,nl
24962,46469,en
24963,116776,ja
24964,39100,ja
24965,39100,en
24966,62177,en
24967,13313,en
24968,63193,en
24969,63193,it
24970,379689,it
24971,52462,de
24972,39101,en
24973,39101,ja
24974,13761,en
24975,86467,cs
24976,86467,en
24977,86467,fr
24978,76494,en
24979,81836,it
24980,81836,en
24981,212622,en
24982,72331,en
24983,3556,en
24984,42621,en
24985,42621,es
24986,89874,en
24987,44877,en
24988,195056,en
24989,81115,en
24990,68684,en
24991,27550,sv
24992,92352,en
24993,173891,en
24994,18150,en
24995,96399,es
24996,96399,en
24997,40171,ko
24998,34494,it
24999,86157,ru
25000,154115,cn
25001,80585,en
25002,80585,th
25003,88005,en
25004,13042,en
25005,13042,xx
25006,13932,en
25007,29860,en
25008,29860,es
25009,48747,en
25010,48747,fr
25011,13062,en
25012,13933,en
25013,13933,xx
25014,44095,en
25015,28380,en
25016,72105,en
25017,100046,en
25018,13927,en
25019,77930,en
25020,67619,en
25021,39103,en
25022,39103,ja
25023,24752,en
25024,24752,ja
25025,52639,en
25026,151168,en
25027,26974,ko
25028,24729,en
25029,83770,en
25030,83770,fr
25031,50590,en
25032,39104,ja
25033,34433,jv
25034,78999,en
25035,76333,es
25036,95516,en
25037,1930,en
25038,39105,pt
25039,39105,es
25040,39105,ja
25041,148811,en
25042,21506,ja
25043,86985,da
25044,86985,en
25045,86985,pl
25046,38728,ja
25047,42226,fr
25048,42226,de
25049,23823,en
25050,16624,xx
25051,57800,en
25052,84175,en
25053,173580,en
25054,61111,en
25055,61111,el
25056,98548,en
25057,86664,ja
25058,71722,ja
25059,264393,ja
25060,131653,el
25061,200281,es
25062,82525,en
25063,25913,en
25064,104997,fi
25065,155288,en
25066,155288,de
25067,16059,da
25068,52311,en
25069,86980,th
25070,86980,sv
25071,86980,no
25072,86980,en
25073,208988,en
25074,57346,en
25075,66025,en
25076,105567,en
25077,11680,fr
25078,5965,en
25079,5965,pl
25080,31218,en
25081,13926,en
25082,13926,xx
25083,40770,en
25084,75810,en
25085,59706,en
25086,13929,en
25087,13929,xx
25088,96534,en
25089,103370,en
25090,32050,en
25091,62289,en
25092,80468,en
25093,51794,tr
25094,51794,en
25095,53804,hi
25096,31680,cn
25097,31680,ja
25098,83191,en
25099,83191,fr
25100,83191,de
25101,80035,en
25102,65997,fr
25103,57215,en
25104,93676,en
25105,93676,ja
25106,84165,en
25107,84165,fr
25108,84165,it
25109,45945,de
25110,45945,en
25111,50053,en
25112,279159,ko
25113,44125,pt
25114,43580,en
25115,73567,en
25116,172214,en
25117,82877,en
25118,44251,ja
25119,50388,ja
25120,50388,es
25121,19575,en
25122,39106,ja
25123,39107,ja
25124,55184,fi
25125,148807,en
25126,148807,lt
25127,14863,en
25128,86593,en
25129,78571,en
25130,78571,fr
25131,43852,en
25132,43858,en
25133,101325,en
25134,102431,en
25135,16716,en
25136,52906,en
25137,61539,de
25138,61539,es
25139,13928,xx
25140,13930,en
25141,103332,en
25142,103332,fr
25143,64635,en
25144,25048,en
25145,73943,en
25146,55680,en
25147,75229,no
25148,75229,pl
25149,75229,sv
25150,22059,en
25151,32171,ja
25152,103747,en
25153,28465,en
25154,56909,it
25155,39108,ja
25156,39323,ja
25157,73335,en
25158,34125,en
25159,34125,de
25160,8736,fr
25161,16130,en
25162,16130,fr
25163,109459,en
25164,320917,en
25165,35402,ru
25166,35402,en
25167,80410,en
25168,51365,de
25169,51365,fr
25170,39324,ja
25171,18095,ca
25172,18095,ja
25173,94570,xx
25174,76696,es
25175,68143,en
25176,102630,en
25177,122924,en
25178,18443,en
25179,155341,en
25180,38256,fr
25181,38256,es
25182,58159,en
25183,81436,en
25184,105978,en
25185,94548,en
25186,100683,en
25187,59296,en
25188,13676,en
25189,85593,en
25190,37724,en
25191,131997,el
25192,58383,it
25193,77287,en
25194,20106,fr
25195,21145,fr
25196,63988,en
25197,77953,en
25198,116019,fi
25199,116019,sv
25200,85414,en
25201,82696,en
25202,24410,ja
25203,70872,ja
25204,38202,de
25205,36996,en
25206,84327,en
25207,118984,en
25208,20499,en
25209,100910,en
25210,45792,en
25211,8266,en
25212,8266,fr
25213,8266,de
25214,8266,it
25215,314070,en
25216,51190,fi
25217,50090,ko
25218,77068,en
25219,46888,en
25220,49958,en
25221,32327,en
25222,50696,ja
25223,133523,el
25224,43121,ja
25225,133373,pl
25226,71719,ja
25227,79771,en
25228,79771,de
25229,34800,cn
25230,21537,cn
25231,68649,ja
25232,84383,en
25233,84383,fr
25234,126420,es
25235,126420,nl
25236,126420,fr
25237,126420,en
25238,126420,de
25239,104241,ja
25240,93188,fr
25241,75595,en
25242,95506,ja
25243,78263,ur
25244,38034,zh
25245,77174,en
25246,82650,en
25247,40572,cs
25248,40572,en
25249,208579,tl
25250,97088,de
25251,36859,en
25252,75680,en
25253,458428,es
25254,79224,ko
25255,85836,ja
25256,84203,en
25257,84184,en
25258,121210,ar
25259,121210,fr
25260,118013,en
25261,109513,en
25262,109513,fr
25263,109513,pl
25264,14196,en
25265,109584,en
25266,73846,en
25267,93934,fr
25268,14128,en
25269,83384,en
25270,84289,en
25271,76360,en
25272,1556,ja
25273,118624,ko
25274,49526,zh
25275,49526,en
25276,83539,ru
25277,101482,en
25278,30785,en
25279,42152,de
25280,71864,en
25281,71864,es
25282,82633,en
25283,57330,hu
25284,71668,en
25285,71725,sh
25286,89691,en
25287,31074,en
25288,84340,en
25289,26556,en
25290,202043,en
25291,216035,en
25292,137625,es
25293,84334,en
25294,77883,en
25295,127521,en
25296,127521,fr
25297,127521,es
25298,119698,en
25299,119698,pl
25300,48034,fr
25301,110491,en
25302,79694,en
25303,83540,en
25304,108762,fi
25305,376394,en
25306,215999,en
25307,134012,el
25308,83403,en
25309,83403,hu
25310,239368,en
25311,39369,en
25312,39369,fr
25313,12677,en
25314,12677,es
25315,27349,en
25316,27349,de
25317,27349,sv
25318,67429,de
25319,67429,en
25320,67429,fr
25321,83660,en
25322,84174,en
25323,83686,en
25324,83686,fr
25325,84344,da
25326,84344,en
25327,84344,th
25328,53336,en
25329,35623,he
25330,86785,it
25331,27146,en
25332,27146,fr
25333,114150,en
25334,77948,en
25335,77948,es
25336,84281,en
25337,46493,ja
25338,112090,en
25339,112090,fr
25340,112090,ru
25341,85341,fr
25342,85341,en
25343,37661,en
25344,130458,es
25345,89708,en
25346,59967,en
25347,84188,en
25348,84188,fr
25349,84188,de
25350,122080,tl
25351,87428,en
25352,26505,en
25353,15895,en
25354,28218,en
25355,97795,en
25356,70808,de
25357,81215,en
25358,81215,rw
25359,94108,it
25360,71827,ja
25361,149145,xx
25362,126278,en
25363,84329,en
25364,122492,fi
25365,77461,ar
25366,77461,en
25367,77461,ru
25368,84169,zh
25369,84169,en
25370,24421,en
25371,82510,en
25372,117408,it
25373,96973,en
25374,16640,en
25375,71679,en
25376,87825,en
25377,88075,es
25378,88075,en
25379,89455,en
25380,89455,de
25381,89455,ar
25382,89455,fr
25383,89455,pt
25384,89455,ru
25385,148857,de
25386,157903,xx
25387,43599,en
25388,70090,en
25389,70090,fr
25390,70090,it
25391,74103,fr
25392,74103,de
25393,84347,en
25394,100529,en
25395,68722,en
25396,49049,en
25397,179251,en
25398,137145,en
25399,60599,en
25400,98369,en
25401,20069,it
25402,42399,it
25403,129535,en
25404,84190,en
25405,78464,ru
25406,106124,cs
25407,64454,de
25408,4822,en
25409,55723,en
25410,67441,fr
25411,67441,es
25412,19823,en
25413,112973,en
25414,38091,es
25415,122930,en
25416,128280,en
25417,77016,en
25418,77016,es
25419,52432,en
25420,84348,en
25421,47059,en
25422,84892,en
25423,103663,da
25424,103663,pl
25425,103663,en
25426,103328,fr
25427,111174,en
25428,115712,is
25429,52767,fa
25430,91911,en
25431,102784,pt
25432,88036,en
25433,88036,fr
25434,68663,en
25435,51996,en
25436,51996,it
25437,51996,pl
25438,51996,es
25439,75638,en
25440,82675,en
25441,82675,tr
25442,82675,ar
25443,82390,en
25444,83589,en
25445,38719,en
25446,76703,fr
25447,97310,en
25448,17165,ja
25449,223195,en
25450,270372,nl
25451,270372,en
25452,148408,it
25453,255948,fr
25454,255948,ja
25455,255948,th
25456,128203,fi
25457,88273,de
25458,88273,da
25459,88273,en
25460,88273,fr
25461,82505,en
25462,128564,en
25463,5422,it
25464,86703,en
25465,83670,en
25466,127700,en
25467,42203,en
25468,45397,cn
25469,45397,en
25470,126509,en
25471,77462,fr
25472,85735,en
25473,85735,fr
