movie_id,title,original_language,status,revenue,budget,release_date,runtime,popularity,vote_average,vote_count
169652,Salom,it,Released,0,0,2/19/1972,80,0.033575,8,3
110650,Outer Space,en,Released,0,0,1/1/1999,10,0.372715,6.8,22
64836,Exporting Raymond,en,Released,0,0,4/29/2011,86,0.28542,5.9,7
25564,Appointment with Danger,en,Released,0,0,5/9/1951,89,1.12449,5,7
61125,Vares   The Kiss of Evil,fi,Released,0,1400000,1/6/2011,94,1.27935,6.2,11
85435,A Few Best Men,en,Released,29007412,12468389,10/14/2011,97,6.116093,5.9,137
79995,Late Bloomers,fr,Released,0,0,7/13/2011,88,1.241076,5.6,7
12255,Cord,en,Released,0,0,1/1/2000,100,1.229626,5.6,8
83723,The Deadly Tower,en,Released,0,0,10/18/1975,100,0.607337,5.4,4
49014,Cosmopolis,en,Released,6063556,20500000,5/25/2012,109,6.087109,5.1,337
68472,House of the Rising Sun,en,Released,0,1500000,7/19/2011,90,2.726267,4.2,19
72358,A Thousand Words,en,Released,22044277,40000000,3/7/2012,91,5.446745,6,381
72334,Chimpanzee,en,Released,0,0,4/20/2012,78,5.583996,6.5,48
201703,Loves Deadly Triangle The Texas Cadet Murder,en,Released,161001698,14000000,2/20/1997,93,1.36737,5,2
84332,Safety Not Guaranteed,en,Released,4007792,750000,6/8/2012,85,7.067494,6.8,562
80321,Madagascar 3 Europes Most Wanted,en,Released,746921274,145000000,6/6/2012,93,13.829042,6.4,1857
71326,Bunnyman,en,Released,0,0,6/20/2011,90,0.594855,2.3,9
109018,Athena,en,Released,0,0,11/4/1954,95,0.082134,5,1
64456,The Lawless,en,Released,0,0,6/1/1950,83,0.979775,4.9,4
65421,Eaux dartifice,en,Released,0,0,1/1/1953,12,0.373656,7.2,10
43337,Inauguration of the Pleasure Dome,en,Released,0,0,1/1/1954,38,0.588972,6.4,9
68818,Blackthorn,en,Released,623528,0,8/31/2011,98,4.191928,6.6,73
84355,Your Sisters Sister,en,Released,3200000,125000,9/11/2011,90,10.850569,6.5,140
20847,The Needle,ru,Released,0,0,9/16/1988,81,0.667468,6.1,9
48210,The Beekeeper,el,Released,0,0,1/1/1986,122,1.033872,6.6,8
39144,Dragon Ball Curse of the Blood Rubies,ja,Released,0,0,12/20/1986,50,2.71067,6.2,46
39145,Dragon Ball Sleeping Princess in Devils Castle,ja,Released,0,0,7/18/1987,45,2.981616,6.1,36
22855,Superman Batman Public Enemies,en,Released,0,0,9/29/2009,67,8.572867,6.7,158
55215,Dead Space Aftermath,en,Released,0,2500000,12/31/2010,85,1.507249,5.9,34
56191,Iria Zeiram the Animation,ja,Released,0,0,6/23/1994,151,0.134957,8,3
48393,Kidnapped,es,Released,0,0,6/17/2010,85,2.936334,6.2,55
66956,This Special Friendship,fr,Released,0,0,9/4/1964,99,0.341223,6.8,7
46469,Proteus,en,Released,0,0,9/7/2003,100,0.695867,6.7,3
116776,Dragon Ball Mystical Adventure,ja,Released,0,0,7/9/1988,48,1.60215,6.4,30
39100,Dragon Ball Z The Worlds Strongest,ja,Released,0,0,3/10/1990,60,6.223436,6.1,86
62177,Brave,en,Released,538983207,185000000,6/21/2012,93,15.876341,6.7,4760
13313,Beauty and the Beast The Enchanted Christmas,en,Released,0,0,11/11/1997,72,8.169404,5.9,203
63193,Front of the Class,en,Released,0,0,1/1/2008,95,2.480436,7.7,39
379689,Alcina,it,Released,0,0,12/1/1999,159,0.001187,0,0
52462,The Pet,en,Released,0,0,5/17/2006,94,1.854367,5.3,3
39101,Dragon Ball Z The Tree of Might,ja,Released,0,0,6/7/1990,61,4.955965,6.4,89
13761,Pocahontas II Journey to a New World,en,Released,0,0,8/4/1998,72,8.763892,4.9,297
86467,Bel Ami,en,Released,8303261,9000000,3/9/2012,102,7.720692,5,155
76494,What to Expect When Youre Expecting,en,Released,79700000,40000000,5/17/2012,110,7.271503,5.8,611
81836,To Rome with Love,en,Released,73244881,17000000,4/20/2012,111,7.812646,5.6,564
212622,Dont Drink the Water,en,Released,0,0,11/11/1969,100,0.330446,6,2
72331,Abraham Lincoln Vampire Hunter,en,Released,112265139,69000000,6/20/2012,94,7.922636,5.5,1297
3556,Mad Dog Coll,en,Released,0,0,5/12/1961,88,0.669692,6,1
42621,Winning,en,Released,0,0,5/22/1969,123,1.966696,5.3,8
89874,First Position,en,Released,0,0,9/11/2011,90,1.554905,7.9,19
44877,4 3 2 1,en,Released,1163967,4600000,6/2/2010,117,5.805666,5.9,63
195056,Beauty 2,en,Released,0,0,7/1/1965,66,0.372737,7,1
81115,Wings in the Dark,en,Released,0,0,2/1/1935,75,0.47148,4.8,4
68684,Detention,en,Released,0,10000000,3/16/2011,93,7.74967,5.7,130
27550,Nina Frisk,en,Released,0,0,3/9/2007,83,0.195066,5.1,4
92352,Confession,en,Released,0,0,8/19/1937,87,0.254885,7.2,6
173891,Kind Lady,en,Released,0,0,12/6/1935,76,0.169677,7.3,2
18150,Planet B Boy,en,Released,0,0,3/21/2008,98,0.156058,6.4,4
96399,For Greater Glory   The True Story of Cristiada,en,Released,9622846,12000000,6/1/2012,145,4.482331,6.4,35
40171,Woochi  The Demon Slayer,ko,Released,0,12000000,12/23/2009,136,3.03345,6.6,50
34494,Sorry if I Love You,it,Released,0,0,1/25/2008,105,6.16374,5.3,142
86157,Torpedo Bombers,ru,Released,0,0,8/1/1983,96,0.72925,5.6,4
154115,Taxi Hunter,cn,Released,0,0,10/14/1993,89,0.007472,0,0
80585,Rock of Ages,en,Released,59418613,75000000,6/13/2012,123,12.558042,6,392
88005,Seeking a Friend for the End of the World,en,Released,9636289,10000000,6/22/2012,101,6.947533,6.3,713
13042,Presto,en,Released,0,0,6/18/2008,5,8.563861,8,371
13932,Jack Jack Attack,en,Released,0,0,12/31/2004,5,5.588364,7.4,216
29860,Hollywood Man,en,Released,0,0,10/1/1976,107,0.777456,4.8,4
48747,Jekyll and Hyde,en,Released,0,0,1/6/1990,96,0.834238,5.4,7
13062,Boundin,en,Released,0,0,11/4/2003,5,5.137422,7,135
13933,One Man Band,en,Released,0,0,6/21/2005,4,4.410709,7.2,128
44095,A Map For Saturday,en,Released,0,0,8/7/2007,90,0.356735,7.2,10
28380,The Silent Scream,en,Released,0,0,11/23/1979,87,4.800728,6.2,8
72105,Ted,en,Released,549368315,50000000,6/29/2012,106,19.638605,6.3,4811
100046,The Giant Mechanical Man,en,Released,0,0,4/27/2012,94,3.403206,6.1,54
13927,Tin Toy,en,Released,0,0,8/1/1988,5,6.058028,6.3,95
77930,Magic Mike,en,Released,167221571,7000000,6/28/2012,110,8.732425,6.1,1062
67619,Revenge of the Electric Car,en,Released,0,0,10/21/2011,90,0.618371,6,8
39103,Dragon Ball Z Return of Cooler,ja,Released,0,0,3/7/1992,46,5.46959,6.7,100
24752,Dragon Ball Z Coolers Revenge,ja,Released,0,0,7/20/1991,48,5.425533,6.7,97
52639,Blood of the Vampire,en,Released,0,0,8/25/1958,87,0.881563,5.3,3
151168,Disneyland Dream,en,Released,0,0,7/31/1956,35,0.242068,7,3
171108,Disney Sing Along Songs Under the Sea,en,Released,0,0,8/14/1990,28,0.003244,8,3
26974,Pulgasari,en,Released,0,0,1/1/1985,95,0.435404,5.4,10
24729,The Toughest Man in the World,en,Released,0,0,11/7/1984,120,0.617749,4,1
83770,On the Road,en,Released,8784318,25000000,5/22/2012,137,7.323283,5.5,312
50590,Norman,en,Released,0,0,6/11/2010,97,4.62403,6,14
105795,Joffrey Mavericks of American Dance,en,Released,0,0,4/27/2012,82,0.00842,0,0
39104,Dragon Ball Z Super Android 13,ja,Released,0,0,7/11/1992,46,4.854487,6.6,81
34433,Dragon Ball Z Broly   The Legendary Super Saiyan,ja,Released,0,0,3/6/1993,70,7.348249,7.3,134
78999,Virtual JFK Vietnam If Kennedy Had Lived,fr,Released,0,0,9/17/2008,0,0.040081,7,1
76333,Extraterrestrial,es,Released,0,0,9/11/2011,90,1.959847,5,22
95516,Cleanskin,en,Released,0,0,3/8/2012,108,6.402926,5.6,118
1930,The Amazing Spider Man,en,Released,752215857,215000000,6/27/2012,136,31.102267,6.5,6734
378452,The Barchester Chronicles,en,Released,0,0,11/10/1982,370,0.027777,9,1
39105,Dragon Ball Z Bojack Unbound,ja,Released,0,0,7/10/1993,50,5.229103,6.8,86
148811,Reminiscences of a Journey to Lithuania,en,Released,0,0,10/4/1972,76,0.249544,8.6,5
21506,Noroi The Curse,ja,Released,0,2000000,8/20/2005,115,2.800654,6.9,59
86985,IDA,da,Released,0,0,11/24/2011,104,1.636085,6.7,13
38728,A Colt Is My Passport,ja,Released,0,0,2/4/1967,84,0.332499,6.9,10
42226,Coup de grce,de,Released,0,0,10/21/1976,97,0.175357,6.6,8
23823,Wrong Turn 3 Left for Dead,en,Released,0,0,1/1/2009,91,12.257121,4.9,227
16624,Blacksmith Scene,xx,Released,0,0,1893-05-08,1,1.061591,5.8,19
57800,Ice Age Continental Drift,en,Released,877244782,95000000,6/26/2012,88,13.26958,6.2,2731
84175,Beasts of the Southern Wild,en,Released,21107746,1800000,6/29/2012,93,5.550496,6.8,411
46223,Dangerous Davies,en,Released,0,0,1/4/1981,120,0.012313,4.5,3
173580,Dynamite,en,Released,0,0,12/13/1929,129,0.886807,5,1
61111,The Day the Fish Came Out,el,Released,0,0,9/27/1967,109,0.116528,5.5,3
98548,People Like Us,en,Released,12434778,16000000,6/29/2012,114,14.906621,6.6,206
86664,Crazed Fruit,ja,Released,0,0,7/12/1956,86,0.435303,7.5,10
71722,Cruel Gun Story,ja,Released,0,0,2/1/1964,91,0.082102,4.5,2
264393,Flame and Women,ja,Released,0,0,12/1/1967,101,0.183668,6.7,3
131653,Euridice BA 2037,el,Released,0,0,9/29/1975,96,0.268068,6.2,3
200281,La sociedad del semforo,es,Released,0,0,9/24/2010,110,0.077334,5,2
99934,The Flying Fleet,en,Released,0,0,1/19/1929,100,0.008084,0,0
82525,Savages,en,Released,82966152,45000000,7/6/2012,131,13.248022,6.2,784
25913,Balto II Wolf Quest,en,Released,0,0,2/19/2002,75,5.697362,6.2,113
104997,Rat King,fi,Released,0,0,1/20/2012,94,0.933202,6.5,2
155288,Bela Kiss Prologue,de,Released,0,0,1/10/2013,106,1.037843,4.4,4
16059,Oneway Ticket to Korsr,da,Released,0,0,9/18/2008,104,0.183421,4,1
52311,Candles on Bay Street,en,Released,0,0,11/26/2006,93,1.961356,5,8
86980,Once Upon A Time in Phuket,sv,Released,0,0,12/31/2011,105,1.159178,5.4,11
208988,The War,en,Released,0,0,9/23/2007,874,0.487489,5.3,3
57346,Thomas Jefferson,en,Released,0,0,2/18/1997,180,0.001921,0,0
66025,Mooz lum,en,Released,330048,0,2/11/2011,95,0.816803,4.5,3
105567,The Union,en,Released,0,0,1/1/2012,87,0.355876,10,1
11680,The Miser,fr,Released,0,0,3/5/1980,125,4.662353,6.5,73
5965,Scorcher,fr,Released,0,0,1/1/2003,91,1.483815,3.6,9
31218,The Firm,en,Released,0,0,9/18/2009,90,2.481581,6.2,23
13926,Reds Dream,en,Released,0,0,8/17/1987,4,3.907112,6.3,76
40770,Spirit Camp,en,Released,0,0,9/25/2009,0,0.461786,5.1,5
75810,The Perfect Roommate,en,Released,0,0,7/21/2011,100,1.183015,3.7,5
59706,The Fatal Hour,en,Released,0,0,1/15/1940,68,0.614139,6.5,4
13929,Geris Game,en,Released,0,0,11/24/1997,4,4.768849,7.8,309
96534,My Last Day Without You,de,Released,0,1000000,6/11/2011,90,0.387594,5.7,3
60003,Red Rover,en,Released,0,0,10/8/2006,103,0.407508,4.7,3
103370,Madeas Witness Protection,en,Released,0,0,6/29/2012,114,7.021866,5.8,53
32050,The Black Windmill,en,Released,0,0,5/17/1974,106,1.26698,6.4,18
62289,A Good Night to Die,it,Released,0,0,1/1/2003,100,0.153852,2.5,1
80468,Some Guy Who Kills People,en,Released,0,300000,4/14/2011,97,3.0645,5.7,45
51794,Five Minarets in New York,en,Released,0,12000000,3/9/2010,119,5.92925,6.5,27
53804,No Problem,hi,Released,0,0,12/10/2010,140,0.77532,3.7,5
31680,Prisoner 701 Sasori,ja,Released,0,0,1/1/2008,101,1.321239,5,4
83191,Treasure Island,en,Released,0,0,1/1/2012,180,2.044566,5.8,38
80035,The Watch,en,Released,68267862,68000000,7/26/2012,98,13.276971,5.3,899
65997,Vampires,de,Released,0,0,4/17/2010,88,0.398848,6,8
57215,Drive He Said,en,Released,0,0,6/13/1971,95,0.383116,6.8,4
193976,The Adventures of Mary Kate and Ashley The Case of the Christmas Caper,en,Released,0,0,1/1/1995,30,0.055026,6,1
276165,The Adventures of Mary Kate and Ashley The Case of the United States Navy Adventure,en,Released,0,0,1/1/1997,30,0.042841,0,0
93676,Someday This Pain Will Be Useful to You,en,Released,0,8000000,11/2/2011,96,1.678409,5.6,39
84165,2 Days in New York,en,Released,1653792,8000000,3/28/2012,91,4.68182,5.4,94
45945,Radio On,en,Released,0,0,11/30/1979,104,0.107973,5,1
50053,2010 Moby Dick,en,Released,0,0,11/23/2010,87,1.931324,2.8,26
279159,Physical Promise,ko,Released,0,0,7/26/1975,95,0.037375,5,1
183386,Terminal USA,en,Released,0,0,9/17/1993,54,0.163415,7.5,2
44125,From Beginning to End,pt,Released,0,0,11/12/2009,105,2.386729,6.6,46
43580,The Cat in the Hat,en,Released,0,0,3/10/1971,30,0.451122,6.1,11
61015,UltraMarathon Man 50 Marathons 50 States 50 Days,en,Released,0,0,7/31/2008,109,0.114274,5.5,2
73567,Killer Joe,en,Released,3665069,10000000,9/10/2011,102,6.452069,6.4,433
172214,Jew Sss,en,Released,0,0,10/13/1934,105,0.53439,2,1
82877,The Gospel of Judas,pt,Rumored,0,0,4/5/2006,90,0.078586,7,2
44251,Dragon Ball Z Broly   Second Coming,ja,Released,0,0,3/12/1994,48,6.12929,6.5,102
50388,King of Thorn,ja,Released,0,0,10/9/2009,105,9.849854,6.2,30
19575,Bob Funk,en,Released,0,0,3/20/2009,106,1.886755,5,6
39106,Dragon Ball Z Bio Broly,ja,Released,0,0,7/9/1994,50,4.252,5.9,86
39107,Dragon Ball Z Fusion Reborn,ja,Released,0,0,3/4/1995,55,6.778755,7.3,118
55184,In the Grip of Passion,fi,Released,0,0,3/21/1947,90,0.001247,0,0
148807,Lost Lost Lost,en,Released,0,0,9/14/1976,180,0.128261,8.5,2
14863,Anaconda 3 Offspring,en,Released,0,0,1/1/2008,91,4.208273,4,48
86593,Wild Bill,en,Released,0,0,10/21/2011,98,3.879808,6.7,61
72843,Pete Smalls Is Dead,en,Released,0,6000000,9/17/2010,95,1.311545,4.7,9
78571,Being Flynn,en,Released,540152,0,3/2/2012,102,4.494016,5.8,73
43852,The Drum,en,Released,0,0,9/29/1938,104,0.798128,6.3,7
43858,Elephant Boy,en,Released,0,0,4/5/1937,80,0.074642,8,2
101325,The Forger,en,Released,0,0,3/9/2011,96,7.854465,6,40
102431,A Childs Christmas in Wales,en,Released,0,0,12/23/1987,55,0.002841,8.8,2
16716,A Christmas Carol,en,Released,0,0,12/5/1999,95,2.852665,6.3,42
52906,Goodbye Charlie,en,Released,0,0,11/18/1964,116,1.260757,5.6,10
61539,Rage,es,Released,0,0,8/12/2009,89,0.986182,5.9,10
13928,Knick Knack,en,Released,0,0,1/1/1989,4,5.509405,7.1,135
13930,For the Birds,en,Released,0,0,11/1/2000,3,11.209398,7.5,389
103332,Ruby Sparks,en,Released,9128263,0,7/25/2012,104,7.692815,7,546
64635,Total Recall,en,Released,198802074,125000000,8/2/2012,121,16.42635,5.8,2540
25048,Le Donk and Scor zay zee,en,Released,0,0,10/9/2009,71,0.874819,5.9,9
73943,388 Arletta Avenue,en,Released,0,0,9/11/2011,87,3.86712,4.9,16
55680,The Craigslist Killer,en,Released,0,0,1/3/2011,95,2.389617,4.6,16
75229,Babycall,no,Released,0,0,10/7/2011,96,2.522415,5.4,44
22059,The Fantastic Four,en,Released,0,1500000,1/1/1994,90,6.114738,5.2,39
65035,Bertie and Elizabeth,en,Released,0,0,7/7/2002,120,1.056596,4.8,6
32171,Infection,ja,Released,0,0,10/2/2004,98,1.406611,6.4,28
103747,The Angels Share,en,Released,7034007,0,6/1/2012,101,12.807728,7,142
75446,Carbon Nation,en,Released,0,0,2/11/2011,86,0.111059,7,2
28465,A Dangerous Man,en,Released,0,6500000,1/1/2009,94,4.461175,5.1,37
56909,The Immature,it,Released,0,0,1/21/2011,108,4.00779,6,167
37545,Morning of the Earth,en,Released,0,0,1/1/1971,79,0.106567,6.5,3
39108,Dragon Ball Z Wrath of the Dragon,ja,Released,0,0,7/15/1995,51,5.264225,6.9,102
39323,Dragon Ball Z Bardock   The Father of Goku,ja,Released,0,0,10/17/1990,48,3.959933,6.7,71
73335,Marriage Retreat,en,Released,0,0,8/23/2011,97,0.27922,5.5,3
34125,Vampire Journals,en,Released,0,0,2/25/1997,92,1.592755,4.7,13
8736,Dikkenek,fr,Released,0,0,6/21/2006,84,7.348332,6.8,165
16130,La Classe Amricaine,fr,Released,0,0,12/30/1993,72,7.278823,7.7,51
109459,A Necessary Death,en,Released,0,0,3/8/2008,101,0.438129,4.3,4
320917,Oranges,en,Released,0,0,3/13/2004,13,0.52322,9.6,5
35402,Icarus,en,Released,0,0,2/9/2010,88,2.342446,5.4,25
80410,In the Name of the King 2 Two Worlds,en,Released,0,4500000,11/3/2011,96,4.515396,4.1,42
51365,The Door,de,Released,0,0,11/26/2009,103,2.223551,6.1,36
39324,Dragon Ball Z The History of Trunks,ja,Released,0,0,2/24/1993,48,3.781296,7,81
18095,Dragon Ball GT A Heros Legacy,ja,Released,0,0,3/26/1997,45,3.643117,6.2,55
94570,The Kiss,en,Released,0,0,1896-04-01,1,0.898166,5,24
76696,Sidewalls,es,Released,0,11000000,2/1/2011,95,3.649501,7.3,86
68143,Dick Tracy vs  Cueball,en,Released,0,0,12/18/1946,62,0.477524,5.1,4
102630,Stash House,en,Released,0,2000000,5/11/2012,95,2.391192,5,22
122924,One in the Chamber,en,Released,0,6000000,8/21/2012,91,8.04066,4.6,39
18443,Decoys 2 Alien Seduction,en,Released,0,1500000,3/6/2007,94,7.522408,5.4,13
155341,Ax Em,en,Released,0,0,1/29/1992,70,0.207064,1.3,3
38256,Hierro,es,Released,0,0,9/26/2009,94,1.908312,6.1,21
58159,The Tortoise and the Hare,en,Released,0,32671,1/5/1935,9,2.463865,6.8,21
49084,Steak,en,Released,0,0,6/20/2007,82,2.669195,5.1,51
81436,The Legend of Bigfoot,en,Released,0,0,1/1/1976,76,0.112265,3.3,3
105978,Neil Young Journeys,en,Released,0,0,6/29/2012,87,0.31064,7.5,2
94548,The Capture of Bigfoot,en,Released,0,0,11/1/1979,92,0.040567,5,1
100683,Dragon Eyes,en,Released,0,3000000,5/10/2012,88,2.527832,3.9,39
59296,Love Wedding Marriage,en,Released,1378,1,6/3/2011,90,4.060122,5.1,73
13676,The Little Mermaid Ariels Beginning,en,Released,0,0,8/26/2008,77,0.415606,6.3,187
85593,Bag It,en,Released,0,0,9/1/2011,74,0.587847,3.6,6
37724,Skyfall,en,Released,1108561013,200000000,10/25/2012,143,20.309585,6.9,7718
131997,The Thrushes Are Still Singing,el,Released,0,0,10/10/1979,123,0.071371,7.5,2
58383,Hands Over the City,it,Released,0,0,10/9/1963,105,1.00931,6.5,10
77287,The Householder,en,Released,0,0,10/20/1963,100,0.00213,0,0
20106,Mais qui a tu Pamela Rose ,fr,Released,0,0,6/4/2003,95,3.065777,6.6,62
21145,Louise Michel,fr,Released,0,0,9/23/2008,94,2.999862,6.5,19
63988,Forest Warrior,en,Released,0,0,11/5/1996,93,1.228287,2.7,16
77953,The Campaign,en,Released,104907746,0,8/9/2012,85,7.581463,5.6,594
116019,Taistelu Nsilinnasta 1918,fi,Released,0,0,3/23/2012,0,0.337731,6,1
85414,Brake,en,Released,0,0,3/22/2012,92,9.213358,5.3,75
82696,Hope Springs,en,Released,114281051,30000000,8/7/2012,100,7.255301,5.8,287
24410,K 20 The Fiend with Twenty Faces,ja,Released,0,0,12/20/2008,137,6.242159,5.9,18
70872,Warning from Space,fr,Released,0,0,1/29/1956,87,0.280851,4.9,7
38202,Logans War  Bound by Honor,en,Released,0,0,11/1/1998,90,0.413608,4.4,8
36996,The Presidents Man A Line in the Sand,en,Released,0,0,1/1/2002,90,0.585455,3.9,7
84327,The Queen of Versailles,en,Released,714544,0,7/6/2012,100,3.589099,7.1,75
118984,33 Postcards,en,Released,0,0,6/9/2011,97,1.720802,6.4,8
20499,The Cutter,en,Released,0,6000000,11/21/2005,92,4.421468,4.1,14
100910,Tender Comrade,en,Released,0,0,12/29/1943,102,0.354851,0,1
45792,Amish Grace,en,Released,0,0,3/28/2010,88,1.040278,6.3,10
8266,Female Agents,fr,Released,0,0,2/8/2008,117,5.2678,6.8,57
314070,Captain Video Master of the Stratosphere,en,Released,0,0,12/27/1951,287,0.007987,0,0
51190,Run Sister Run,en,Released,0,1552334,10/12/2010,112,0.36802,6.3,9
50090,Secret Reunion,ko,Released,0,0,2/4/2010,116,1.209968,6.1,27
77068,War of the Dead,en,Released,0,0,10/22/2011,86,1.331937,3.7,17
46888,The One Percent,en,Released,0,0,4/29/2006,77,0.258838,6.3,7
49958,Primal,en,Released,0,0,8/26/2010,80,1.851557,5.1,37
32327,Dreams That Money Can Buy,en,Released,0,0,9/1/1947,99,0.244574,7.2,6
50696,Profound Desires of the Gods,ja,Released,0,0,11/22/1968,173,0.470183,7.8,8
133523,See You in Hell My Darling,el,Released,0,0,1/1/1999,110,0.160269,7,1
43121,The Rickshaw Man,ja,Released,0,0,4/21/1958,103,0.554417,6.8,8
133373,Identification Marks None,pl,Released,0,0,11/18/1965,73,1.082036,7.5,2
71719,I Am Waiting,ja,Released,0,0,10/22/1957,91,0.367793,5,2
79771,Chillerama,en,Released,0,0,10/14/2011,120,3.644134,5.9,31
34800,The Cub Tiger from Kwang Tung,cn,Released,0,0,3/31/1973,80,7.948485,4.9,19
21537,Not Scared to Die,cn,Released,0,0,1/12/1973,87,1.05692,4.7,6
68649,Karate Girl,en,Released,0,0,2/5/2011,92,0.716156,5,5
84383,I Am Bruce Lee,en,Released,0,0,2/9/2012,90,12.903901,7.7,35
126420,On Top of the Whale,nl,Released,0,0,2/4/1982,90,0.152792,6.8,4
104241,Heroic Purgatory,ja,Released,0,0,9/26/1970,118,0.213784,8.6,5
93188,Beloved,en,Released,0,8978040,8/17/2011,139,2.023954,6.7,24
120271,Wagners Dream,en,Released,0,0,6/20/2012,115,0.240834,5,1
75595,Little Birds,en,Released,0,0,1/23/2011,94,9.920479,6,35
95506,I Hate But Love,ja,Released,0,0,1/1/1962,106,0.57764,7.3,4
78263,In Custody,en,Released,0,0,4/15/1994,126,0.002152,0,0
38034,The Heroine,zh,Released,0,0,4/26/1973,84,6.374456,4.4,9
77174,ParaNorman,en,Released,107139399,60000000,8/3/2012,90,10.425038,6.7,808
82650,Diary of a Wimpy Kid Dog Days,en,Released,77112176,22000000,8/2/2012,94,10.225555,6,229
40572,How Bruce Lee Changed the World,en,Released,0,0,5/17/2009,120,1.018958,7.8,5
208579,The Rites of May,tl,Released,0,0,1/13/1977,105,0.000308,9.5,1
97088,The Great Sacrifice,de,Released,0,0,12/8/1944,98,0.128118,6,3
265579,Immensee,de,Released,0,0,12/26/1943,87,0.396582,7,2
36859,Bells of Innocence,en,Rumored,0,0,1/1/2003,110,1.738232,1.3,3
75680,The PHD movie,en,Released,0,0,8/12/2011,65,0.466915,6.4,8
458428,Operacin Cannabis,es,Released,0,0,11/1/2009,,0.005935,0,0
79224,War of the Arrows,ko,Released,49000000,8000000,8/10/2011,122,7.030308,6.7,68
85836,Hara Kiri Death of a Samurai,ja,Released,0,0,10/15/2011,126,7.898847,7.2,47
84203,Goats,en,Released,0,3000000,8/10/2012,92,3.375751,5.4,29
84184,Celeste and Jesse Forever,en,Released,3094813,0,8/3/2012,91,6.348565,6.4,164
293094,Aliisa,en,Released,0,0,11/18/1970,80,0.026681,0,0
121210,Our Children,fr,Released,0,0,8/19/2012,111,2.249619,6.8,22
118013,Endeavour,en,Released,0,0,,98,1.233673,6.6,19
109513,Hit and Run,en,Released,14400000,2000000,8/22/2012,100,7.148558,5.5,225
14196,Garden Party,en,Released,0,0,7/11/2008,88,2.061031,4.9,17
109584,Broken,en,Released,0,0,8/22/2012,91,7.305256,6.5,86
73846,The Family Tree,en,Released,0,0,9/26/2011,87,6.993769,4.9,15
93934,Je Tu Il Elle,fr,Released,0,0,11/17/1976,86,1.125742,6.6,8
14128,Cinderella II Dreams Come True,en,Released,0,5000000,2/23/2002,74,8.002712,5.5,265
83384,Dark Horse,en,Released,0,0,9/5/2011,84,1.897238,5.3,30
84289,Black Roses,en,Released,0,0,11/1/1988,90,0.506961,5.5,6
76360,6 Days to Air The Making of South Park,en,Released,0,0,10/9/2011,42,1.775803,7,31
1556,Funeral Parade of Roses,ja,Released,0,0,1/1/1969,104,3.502077,7.1,21
118624,Doomsday Book,ko,Released,0,0,4/11/2012,113,2.374122,5.9,36
49526,Premium Rush,en,Released,31083599,35000000,8/24/2012,91,5.654784,6.2,848
83539,Letter Never Sent,ru,Released,0,0,6/27/1960,97,1.451473,7.5,28
101482,Lonesome,en,Released,0,0,6/20/1928,69,1.671902,7.9,13
30785,Evil Toons,en,Released,0,140000,1/8/1992,90,1.789189,4.1,11
42152,From the Life of the Marionettes,de,Released,0,0,10/8/1980,104,1.351003,7,18
71864,The Odd Life of Timothy Green,en,Released,51854875,0,8/15/2012,105,5.426921,6.6,392
82633,Lawless,en,Released,53676580,26000000,8/29/2012,115,7.968423,6.8,1055
57330,Chameleon,hu,Released,0,1800000,12/3/2008,108,0.678594,7.3,3
71668,Piranha 3DD,en,Released,8493728,5000000,5/11/2012,83,5.615205,4.1,319
71725,Man Is Not a Bird,sh,Released,0,0,3/6/1965,72,0.552623,6.5,5
89691,ATM,en,Released,3010,3000000,2/17/2012,90,8.950643,5.1,195
31074,The Wave,en,Released,0,0,10/4/1981,44,0.928528,7.2,23
84340,Sleepwalk with Me,en,Released,0,0,8/24/2012,81,2.944038,6.6,65
26556,Dara O Briain Talks Funny Live in London,en,Released,0,0,11/17/2008,96,0.238029,7.6,6
202043,Prime Suspect 3,en,Released,0,0,12/19/1993,207,1.354621,7.1,12
216035,Prime Suspect Inner Circles,en,Released,0,0,5/7/1995,102,0.991837,5.2,8
137625,Nocturne 29,es,Released,0,0,1/1/1968,86,0.155855,5,3
90061,American Mullet,en,Released,0,0,1/1/2001,0,0.101773,6,1
263946,Prime Suspect The Final Act,en,Released,0,0,11/12/2006,182,0.678719,8,8
84334,Searching for Sugar Man,en,Released,0,0,6/30/2012,85,6.245191,7.9,286
77883,The Possession,en,Released,85446075,14000000,8/30/2012,92,7.286477,5.8,509
127521,6 Bullets,en,Released,0,10000000,9/11/2012,115,7.293335,5.5,91
119698,The Dinosaur Project,en,Released,0,0,8/9/2012,83,11.736223,4.7,63
48034,Little White Lies,fr,Released,48531470,25000000,10/20/2010,154,7.594334,7.1,396
110491,The Manzanar Fishing Club,en,,0,0,3/30/2012,0,0.009509,0,0
79694,The Apparition,en,Released,9627492,17000000,8/23/2012,82,7.683008,4.5,140
83540,Dreams of a Life,en,Released,0,0,8/16/2011,95,0.834786,7,23
108762,Life for Sale,en,Released,0,0,10/21/2011,82,0.369774,7.2,5
376394,To Mars by A Bomb The Secret History of Project Orion,en,Released,0,175000,3/26/2003,60,0.002983,0,0
263947,Prime Suspect 6 The Last Witness,en,Released,0,0,4/18/2004,195,1.573895,7.2,5
215999,Prime Suspect The Lost Child,en,Released,0,0,10/8/1995,101,1.411324,5.2,8
134012,The Zero Years,el,Released,0,0,11/25/2005,123,0.283025,9.3,3
