movie_production_co_id,movie_id,production_co_id
42452,65603,10318
42453,47901,4376
42454,47901,41810
42455,102651,2
42456,102651,3036
42457,102651,16314
42458,192149,694
42459,192149,10163
42460,254474,6363
42461,254474,35849
42462,148021,6194
42463,148021,31700
42464,5421,4836
42465,5421,6082
42466,268823,2688
42467,268823,23027
42468,194722,16647
42469,194722,16649
42470,92269,441
42471,92269,53785
42472,77925,364
42473,77925,3505
42474,77925,60952
42475,5157,1876
42476,118283,6194
42477,176670,6194
42478,46615,6194
42479,32929,6194
42480,133827,1328
42481,133827,1413
42482,133827,9185
42483,133827,10785
42484,133827,10786
42485,258893,10339
42486,258893,20734
42487,137698,6454
42488,137698,87696
42489,209249,2902
42490,209249,12689
42491,209249,29060
42492,209249,29061
42493,99312,3282
42494,99312,3693
42495,99312,31060
42496,188161,2531
42497,188161,8789
42498,188161,27451
42499,188161,31470
42500,109133,306
42501,109133,4141
42502,42200,1578
42503,42200,21505
42504,31185,7432
42505,31185,7433
42506,137113,79
42507,137113,6194
42508,137113,6687
42509,137113,12200
42510,137113,36390
42511,137113,41624
42512,228339,8342
42513,262391,581
42514,185949,4
42515,173192,85910
42516,60643,441
42517,203819,7217
42518,177677,4
42519,177677,6277
42520,177677,11413
42521,177677,11461
42522,177677,21777
42523,177677,69484
42524,177677,69485
42525,106938,6677
42526,106938,11713
42527,106938,16486
42528,106938,17685
42529,20880,3863
42530,64923,5850
42531,64923,18708
42532,75130,8411
42533,198185,2
42534,174323,19999
42535,174323,20000
42536,174323,20001
42537,39567,4856
42538,39567,6317
42539,39567,84065
42540,173908,2292
42541,173908,34786
42542,173908,34787
42543,173908,34788
42544,159012,6531
42545,159012,6715
42546,159012,20659
42547,159012,22112
42548,248376,8250
42549,248376,16927
42550,248376,17820
42551,248376,25619
42552,192133,12622
42553,192133,37816
42554,192133,39004
42555,62876,16058
42556,62876,16059
42557,54544,461
42558,54544,1666
42559,54544,1667
42560,54544,5358
42561,54544,6975
42562,54544,15671
42563,54544,18367
42564,181753,51277
42565,255268,2262
42566,255268,20807
42567,256118,20149
42568,256118,20150
42569,91245,8411
42570,207021,5912
42571,120653,5
42572,82657,829
42573,82657,2617
42574,82657,4777
42575,82657,5490
42576,185471,15799
42577,185471,15800
42578,42886,8411
42579,46941,441
42580,46941,6174
42581,160008,47281
42582,234154,18088
42583,175339,12950
42584,220494,32652
42585,220494,72811
42586,163376,11496
42587,248212,21628
42588,248212,34312
42589,248212,34313
42590,248212,34314
42591,248688,19776
42592,248688,21722
42593,248688,23567
42594,248688,23568
42595,248688,23569
42596,248688,29564
42597,248688,90464
42598,248688,90465
42599,217948,8411
42600,4926,8411
42601,4926,14828
42602,222935,711
42603,222935,12292
42604,222935,22213
42605,209185,7828
42606,209185,33137
42607,174682,12142
42608,174682,24086
42609,174682,24087
42610,174682,24088
42611,175541,43
42612,175541,85720
42613,220820,23688
42614,220820,25635
42615,105875,15488
42616,140870,2613
42617,140870,3984
42618,140870,16868
42619,140870,22071
42620,140870,67715
42621,94671,3490
42622,94671,11005
42623,94671,11006
42624,40485,2258
42625,93057,61259
42626,106042,3458
42627,82881,6125
42628,61221,10324
42629,44631,10330
42630,43808,8411
42631,104556,6
42632,131366,2076
42633,131366,70277
42634,50379,6194
42635,110428,5358
42636,110428,6916
42637,110428,7184
42638,110428,11433
42639,110428,78987
42640,100271,1393
42641,100271,2073
42642,100271,9068
42643,100271,12657
42644,157851,1905
42645,157851,2844
42646,157851,8997
42647,157851,23514
42648,1731,2254
42649,1731,2865
42650,1731,19107
42651,1731,27897
42652,15942,854
42653,15942,1075
42654,15942,2525
42655,15942,5358
42656,78463,851
42657,78463,10746
42658,68247,8411
42659,41415,17671
42660,41415,17672
42661,201066,12849
42662,201066,23398
42663,218425,50834
42664,218425,50835
42665,218425,50838
42666,93837,9018
42667,93837,11448
42668,93837,61240
42669,93837,61241
42670,93837,61242
42671,227700,694
42672,227700,6538
42673,227700,11565
42674,227700,23513
42675,227700,63808
42676,227700,88606
42677,228028,10425
42678,126676,6519
42679,114574,1311
42680,187017,5
42681,187017,333
42682,187017,2531
42683,187017,8411
42684,187017,9194
42685,187017,34034
42686,187017,34035
42687,187017,34036
42688,244088,18156
42689,244088,50915
42690,156022,5
42691,156022,79
42692,156022,1423
42693,156022,2767
42694,156022,34034
42695,156022,41096
42696,82702,521
42697,82702,20154
42698,228915,38766
42699,228915,38767
42700,102272,38298
42701,38195,255
42702,194662,9015
42703,194662,10104
42704,194662,22213
42705,194662,47169
42706,194662,52660
42707,48573,2875
42708,48573,6538
42709,48573,8118
42710,48573,16268
42711,112160,8906
42712,112160,9011
42713,275573,4928
42714,275573,36989
42715,38962,1314
42716,240594,306
42717,78355,4
42718,84796,33
42719,84796,45509
42720,87368,2695
42721,87368,5358
42722,87368,6111
42723,87368,6301
42724,87368,6916
42725,87368,11248
42726,87368,18367
42727,87368,20345
42728,87368,20346
42729,87368,20347
42730,87368,20348
42731,87368,20349
42732,87368,20351
42733,209780,21569
42734,209780,25179
42735,159770,12142
42736,159770,72063
42737,119575,4630
42738,172475,60
42739,86283,3270
42740,86283,5186
42741,86283,5598
42742,86283,17526
42743,86283,22046
42744,28497,6194
42745,28497,16064
42746,21974,21193
42747,21974,21194
42748,146521,87514
42749,91722,8411
42750,28006,6730
42751,146243,11029
42752,146243,24428
42753,146243,73666
42754,250577,15886
42755,250577,19448
42756,250577,63267
42757,159701,19999
42758,26480,1314
42759,26480,5798
42760,259943,20966
42761,85350,307
42762,85350,11510
42763,253279,19850
42764,253279,19851
42765,256593,3792
42766,133558,10890
42767,133558,13313
42768,86297,13689
42769,184098,49968
42770,43868,306
42771,31880,2248
42772,31880,3169
42773,31880,3478
42774,31880,18665
42775,31880,18667
42776,31880,18668
42777,209451,6194
42778,77444,18378
42779,77444,44100
42780,77444,44101
42781,58733,1314
42782,139575,3221
42783,139575,3376
42784,139575,7937
42785,44769,14091
42786,250658,6735
42787,250658,15722
42788,250658,17444
42789,250658,43313
42790,262390,6068
42791,110823,3070
42792,110823,12111
42793,151431,659
42794,84364,6
42795,140825,459
42796,140825,1398
42797,91314,4
42798,91314,56
42799,91314,435
42800,91314,2481
42801,91314,11413
42802,91314,22826
42803,91314,38833
42804,91314,76043
42805,215042,88966
42806,242102,15980
42807,242102,73429
42808,74629,1957
42809,74629,3268
42810,74629,78463
42811,50761,1426
42812,72473,306
42813,204968,53894
42814,66762,9266
42815,206192,34994
42816,89187,4006
42817,171372,3353
42818,171372,9349
42819,171372,26820
42820,133411,2783
42821,13167,3588
42822,176403,16906
42823,176403,29687
42824,176403,29688
42825,70706,4205
42826,70706,55106
42827,43741,288
42828,43741,5645
42829,43741,7429
42830,64976,4805
42831,64976,11480
42832,64976,17778
42833,80653,35021
42834,180296,1632
42835,186988,2683
42836,186988,5096
42837,212899,8411
42838,218836,2
42839,218836,5391
42840,218836,18713
42841,218836,22135
42842,100088,3167
42843,100088,18058
42844,100088,18059
42845,127091,10519
42846,127091,16352
42847,127091,16353
42848,174319,8031
42849,79255,2341
42850,79255,11279
42851,79255,21446
42852,79255,26361
42853,72951,7669
42854,72951,7670
42855,262340,288
42856,262340,32182
42857,262340,32183
42858,118887,16593
42859,118887,21290
42860,43387,10330
42861,226486,12
42862,226486,4740
42863,139406,16798
42864,64246,3153
42865,242224,2806
42866,242224,7584
42867,242224,21181
42868,242224,32301
42869,28440,4804
42870,28440,92912
42871,28440,92913
42872,29126,441
42873,99647,5284
42874,99647,60718
42875,114838,6194
42876,267999,17173
42877,267999,20692
42878,267999,41706
42879,244786,2266
42880,244786,3172
42881,244786,32157
42882,210577,306
42883,210577,508
42884,210577,10104
42885,210577,15829
42886,210577,22213
42887,210577,60682
42888,152790,7741
42889,152790,24510
42890,152790,34381
42891,152790,34385
42892,250766,8083
42893,250766,13042
42894,250766,29605
42895,88059,42263
42896,88059,86863
42897,159090,19146
42898,257974,22811
42899,257974,39708
42900,257974,73400
42901,184866,73322
42902,104528,23156
42903,252200,49105
42904,121401,71158
42905,86640,12740
42906,86640,13057
42907,49104,851
42908,49104,18367
42909,49104,46234
42910,119450,290
42911,119450,7076
42912,119450,22213
42913,41517,2343
42914,258750,22800
42915,108574,82
42916,108574,6849
42917,108574,33078
42918,108574,61617
42919,335340,50989
42920,26823,4594
42921,250700,59811
42922,123109,7396
42923,123109,10339
42924,123109,22305
42925,123109,22306
42926,129974,60
42927,129974,10580
42928,169298,20612
42929,169298,20613
42930,128437,33
42931,211052,7254
42932,211052,19246
42933,211052,25226
42934,109716,6194
42935,29058,8599
42936,29058,76329
42937,80264,388
42938,80264,441
42939,84801,20982
42940,32143,8772
42941,43499,306
42942,184346,130
42943,184346,3287
42944,184346,34034
42945,224076,24906
42946,224076,24907
42947,265349,2756
42948,209920,6427
42949,253235,97
42950,253235,31832
42951,253235,32245
42952,227877,18178
42953,44588,5870
42954,44588,7839
42955,40222,4923
42956,40222,16636
42957,206574,26957
42958,262267,19250
42959,262267,19251
42960,225886,1423
42961,225886,2531
42962,225886,7431
42963,225886,34034
42964,105789,18480
42965,105789,35143
42966,64627,4606
42967,64627,70154
42968,98094,24338
42969,101308,5
42970,244267,22632
42971,244267,36186
42972,244267,36187
42973,30146,528
42974,30146,3041
42975,30146,12835
42976,238067,18268
42977,238636,33
42978,238636,729
42979,238636,2481
42980,238636,3172
42981,238636,47354
42982,146919,6194
42983,43257,68383
42984,89551,84007
42985,89551,84008
42986,214075,30997
42987,214075,30998
42988,118340,420
42989,118340,20478
42990,118340,54850
42991,118340,76043
42992,132263,659
42993,53870,5003
42994,53870,31133
42995,53870,62942
42996,208284,5358
42997,208284,8009
42998,208284,11796
42999,208284,11797
43000,208284,11921
43001,208284,12043
43002,208284,15892
43003,208284,17234
43004,208284,22071
43005,208284,23616
43006,208284,24439
43007,242095,28163
43008,242095,28286
43009,242095,87213
43010,99324,6194
43011,121234,4
43012,121234,5015
43013,145668,23189
43014,145668,23190
43015,298158,29493
43016,262958,729
43017,262958,3353
43018,262958,12695
43019,200051,7317
43020,200051,14873
43021,200051,14874
43022,185460,7357
43023,138103,342
43024,138103,925
43025,138103,7571
43026,138103,10254
43027,138103,28384
43028,138103,40822
43029,235984,3171
43030,235984,3653
43031,276935,3750
43032,37737,51955
43033,184315,4
43034,184315,8411
43035,184315,19648
43036,184315,34081
43037,282268,11486
43038,282268,37814
43039,279414,26332
43040,79773,8196
43041,79773,8197
43042,163710,24635
43043,150897,20370
43044,150897,25522
43045,150897,25523
43046,44527,2700
43047,157849,191
43048,157849,1632
43049,157849,7493
43050,157849,9349
43051,157849,13241
43052,157849,28275
43053,157849,36615
43054,157849,36616
43055,47401,8411
43056,159667,14185
43057,231576,215
43058,231576,856
43059,231576,9015
43060,12470,882
43061,158219,78121
43062,158219,78122
43063,87966,61273
43064,38691,5710
43065,44405,18789
43066,46853,6148
43067,46853,6149
43068,46853,6150
43069,46853,6151
43070,34469,5461
43071,168031,306
43072,113091,27499
43073,136616,264
43074,136616,694
43075,136616,6100
43076,136616,7333
43077,136616,10947
43078,136616,53975
43079,136616,70636
43080,29313,4929
43081,191293,14757
43082,191293,17463
43083,109913,441
43084,109913,13578
43085,108003,7576
43086,108003,10761
43087,50916,2159
43088,54013,4805
43089,54013,7331
43090,54013,42652
43091,40990,72448
43092,21393,6181
43093,215962,21872
43094,31896,1804
43095,31896,5168
43096,31896,27180
43097,31896,52738
43098,31896,87829
43099,60106,9
43100,60106,1115
43101,60106,5358
43102,60106,40984
43103,82120,11793
43104,27906,7425
43105,27906,8054
43106,27906,76723
43107,27906,76724
43108,244536,307
43109,244536,42037
43110,244536,42038
43111,244536,42039
43112,242088,163
43113,199977,2926
43114,199977,5358
43115,199977,6896
43116,199977,18077
43117,238603,3036
43118,238603,10426
43119,149893,15794
43120,149893,38172
43121,149893,38173
43122,57331,796
43123,57331,856
43124,57331,3823
43125,80705,1704
43126,80705,43854
43127,169760,26693
43128,161056,235
43129,243683,491
43130,243683,2378
43131,118953,4395
43132,46076,4820
43133,46076,9266
43134,63333,5328
43135,269100,27592
43136,116495,8922
43137,438144,85985
43138,284711,20235
43139,53865,6194
43140,53425,3245
43141,27270,13549
43142,92848,45725
43143,244566,23700
43144,244566,23701
43145,244566,35043
43146,244566,41077
43147,7983,580
43148,7983,2334
43149,209269,6692
43150,209269,6748
43151,209269,7584
43152,209269,32299
43153,157845,6237
43154,157845,7493
43155,157845,7584
43156,157845,10951
43157,157845,32299
43158,157845,32300
43159,157845,33905
43160,157845,41077
43161,261813,18595
43162,4992,11977
43163,4992,49043
43164,44155,616
43165,44155,1115
43166,44155,5358
43167,44155,7981
43168,239566,13
43169,239566,11262
43170,239566,27319
43171,217316,11448
43172,217316,12372
43173,217316,14739
43174,217316,22333
43175,242454,19349
43176,242454,19350
43177,167948,12217
43178,38730,5488
43179,229297,12966
43180,229297,23716
43181,61991,1060
43182,61991,7147
43183,61991,63893
43184,61991,95009
43185,265169,5162
43186,265169,16903
43187,265169,27100
43188,252822,76
43189,252822,118
43190,252822,5111
43191,252822,17513
43192,253306,35852
43193,94196,591
43194,94196,3144
43195,94196,7766
43196,94196,7981
43197,94196,11199
43198,94196,32853
43199,94196,81536
43200,84986,19970
43201,84986,20479
43202,18628,9
43203,18628,1122
43204,18628,1147
43205,228194,56
43206,228194,3298
43207,228194,6735
43208,228194,6736
43209,228194,7294
43210,228194,9195
43211,228194,31893
43212,242643,2785
43213,242643,4811
43214,242643,9993
43215,133786,4632
43216,30195,8411
43217,151310,8411
43218,107891,5798
43219,193722,6194
43220,193722,11629
43221,67822,4952
43222,67822,10313
43223,67822,10314
43224,67822,36555
43225,107828,5798
43226,42676,7855
43227,42676,76215
43228,244610,25701
43229,244610,25702
43230,261825,17388
43231,120212,6197
43232,161602,5579
43233,47517,888
43234,47517,995
43235,76757,79
43236,76757,444
43237,76757,450
43238,76757,6194
43239,98566,4
43240,98566,2348
43241,98566,2481
43242,273404,7320
43243,273404,11576
43244,273404,22208
43245,273404,24195
43246,296778,35874
43247,243935,25140
43248,243935,44308
43249,112999,14408
43250,137876,10002
43251,227156,308
43252,227156,10221
43253,227156,17145
43254,227156,53464
43255,174337,35873
43256,174337,49964
43257,174337,49965
43258,286709,3240
43259,286709,5708
43260,286709,41077
43261,286709,49981
43262,286709,49982
43263,59701,4395
43264,42825,21
43265,53860,8411
43266,193893,306
43267,193893,28787
43268,193893,28788
43269,5800,1981
43270,64129,306
43271,57868,1925
43272,42796,15856
43273,25032,13205
43274,37352,10330
43275,198436,11672
43276,314285,11672
43277,269650,29097
43278,124972,7193
43279,124972,10255
43280,74767,1669
43281,74767,6392
43282,74767,16670
43283,69225,83
43284,69225,5358
43285,69225,6301
43286,69225,7454
43287,69225,7981
43288,69225,10610
43289,69225,12391
43290,69225,20347
43291,69225,22424
43292,69225,23608
43293,69225,23609
43294,292893,441
43295,258805,3815
43296,258805,22827
43297,108010,4395
43298,242022,15276
43299,22555,3025
43300,22555,11073
43301,22555,12014
43302,36138,2577
43303,36138,22433
43304,85547,591
43305,85547,3060
43306,85547,9092
43307,85547,10101
43308,85547,49939
43309,162532,75511
43310,162532,80354
43311,178606,27088
43312,178606,29026
43313,56354,8411
43314,56354,14022
43315,71320,10313
43316,275619,1311
43317,43877,26043
43318,112087,9266
43319,112087,20740
43320,112087,52011
43321,292294,441
43322,211067,9015
43323,211067,11112
43324,212769,7036
43325,189,14
43326,189,10807
43327,189,11005
43328,189,11006
43329,189,13241
43330,189,29076
43331,189,41658
43332,255491,8704
43333,255491,20990
43334,255491,20991
43335,272261,441
43336,272261,3458
43337,65210,8411
43338,249164,12
43339,249164,8411
43340,86997,29110
43341,122698,4
43342,122698,18201
43343,290274,18734
43344,75785,4748
43345,75785,26422
43346,75785,64744
43347,75785,92522
43348,265010,9286
43349,265010,21871
43350,265010,21872
43351,157823,1976
43352,157823,26952
43353,157823,30666
43354,157823,30667
43355,31937,8411
43356,176069,13547
43357,176069,13548
43358,85765,33
43359,85765,49777
43360,85765,49778
43361,82760,8280
43362,82760,8281
43363,82760,8282
43364,44022,60
43365,44022,2117
43366,32142,1347
43367,211065,29475
43368,211065,29476
43369,198460,5120
43370,209244,10161
43371,197696,856
43372,221902,225
43373,221902,1926
43374,221902,2695
43375,221902,3132
43376,221902,5358
43377,221902,6461
43378,221902,7131
43379,221902,7466
43380,221902,8009
43381,221902,10611
43382,221902,11797
43383,221902,15671
43384,221902,21972
43385,221902,32634
43386,257668,4104
43387,257668,87145
43388,29705,4978
43389,56702,83249
43390,245184,74348
43391,98355,3150
43392,220289,1436
43393,220289,29303
43394,202125,8411
43395,38467,4395
43396,174326,46117
43397,174326,55113
43398,174326,55114
43399,174326,55116
43400,91207,41
43401,91207,2081
43402,91207,8724
43403,127812,8411
43404,261101,10346
43405,261101,19904
43406,282813,7485
43407,282813,12126
43408,282813,48244
43409,124470,15160
43410,124470,30023
43411,124470,46240
43412,209189,3672
43413,209189,23700
43414,209189,23701
43415,256274,33
43416,256274,923
43417,256274,66930
43418,285692,13833
43419,285692,14547
43420,285692,72899
43421,285692,72900
43422,38462,4395
43423,40951,4395
43424,47571,5488
43425,252956,6194
43426,242090,20671
43427,46737,4301
43428,119700,2345
43429,64683,27072
43430,88573,58791
43431,247182,2674
43432,247182,2875
43433,247182,7345
43434,2692,1235
43435,254775,27072
43436,241848,2395
43437,241848,15159
43438,126172,10339
43439,250777,27734
43440,250777,27735
43441,402857,4056
43442,402857,38978
43443,402857,78303
43444,402857,78304
43445,402857,78305
43446,94590,13429
43447,242683,4
43448,198567,4533
43449,198567,15320
43450,40218,660
43451,40218,4630
43452,147106,5
43453,147106,893
43454,285597,3268
43455,285597,82945
43456,117969,6194
43457,49503,6
43458,203024,8411
43459,201283,441
43460,201283,33228
43461,177335,559
43462,242131,441
43463,118245,6194
43464,285946,4395
43465,242475,4395
43466,286402,4985
43467,52686,3685
43468,124295,11401
43469,47860,6232
43470,238561,57317
43471,238561,57318
43472,204922,694
43473,204922,1645
43474,204922,10254
43475,204922,17513
43476,204922,18230
43477,204922,36991
43478,199933,67480
43479,212530,7448
43480,216859,3468
43481,234200,26369
43482,216282,12
43483,216282,79
43484,216282,8000
43485,216282,41624
43486,283384,5486
43487,283384,21882
43488,283384,29098
43489,283384,29099
43490,188839,31114
43491,188839,31115
43492,192145,58
43493,192145,6320
43494,192145,7299
43495,192145,11921
43496,192145,12032
43497,192145,21212
43498,192145,32874
43499,192145,32875
43500,192145,88044
43501,254191,33606
43502,244517,213
43503,244517,13466
43504,244517,32877
43505,80853,8411
43506,154400,43
43507,154400,7076
43508,80318,10478
43509,98116,91082
43510,246400,7281
43511,246400,9349
43512,246400,20273
43513,244772,1974
43514,244772,20313
43515,287590,5542
43516,117992,8411
43517,83188,4688
43518,121975,35987
43519,180252,7819
43520,27286,7426
43521,27286,7427
43522,27286,81695
43523,71181,15059
43524,71181,15493
43525,71181,15494
43526,32109,10265
43527,32109,14549
43528,72472,6194
43529,33814,4079
43530,29328,306
43531,16091,3136
43532,72114,33
43533,72114,2159
43534,196325,4053
43535,196325,14714
43536,87151,1444
43537,198663,290
43538,198663,306
43539,198663,3672
43540,198663,8569
43541,198663,12292
43542,198663,22213
43543,136835,49968
43544,244506,3672
43545,244506,6724
43546,244506,7305
43547,244506,20848
43548,244506,51814
43549,166643,5488
43550,171061,10488
43551,13434,2754
43552,193827,13131
43553,79611,19802
43554,26376,6194
43555,109565,1212
43556,179519,11186
43557,16986,4572
43558,79016,425
43559,343693,41642
43560,248504,1311
43561,248504,6677
43562,270302,2395
43563,270302,7281
43564,270302,30037
43565,169917,215
43566,169917,216
43567,169917,8532
43568,169917,10246
43569,169917,11448
43570,169917,39043
43571,169917,40106
43572,169917,40107
43573,223632,57065
43574,282296,288
43575,282296,9122
43576,282296,35758
43577,95966,441
43578,358724,73759
43579,261770,15105
43580,261770,63568
43581,244264,10039
43582,244264,41077
43583,244264,45358
43584,244264,60266
43585,60859,4
43586,60859,144
43587,60859,1398
43588,60859,10460
43589,60859,11398
43590,215935,3984
43591,215935,24662
43592,215935,83017
43593,245859,2395
43594,245859,17032
43595,245859,41115
43596,29835,8411
43597,276843,288
43598,276843,1632
43599,279967,34027
43600,279967,34028
43601,211879,6144
43602,265189,2783
43603,265189,6505
43604,265189,17513
43605,8948,2541
43606,84857,101
43607,117464,47
43608,117464,336
43609,117464,6187
43610,117464,7333
43611,19996,25410
43612,237202,81903
43613,127105,21555
43614,111479,1676
43615,111479,31142
43616,67493,26727
43617,264656,2322
43618,264656,6896
43619,264656,11765
43620,68004,3054
43621,127798,306
43622,87621,6194
43623,54561,46525
43624,38654,13646
43625,38654,13721
43626,103701,6584
43627,103701,8492
43628,103701,11143
43629,69559,46570
43630,251981,3656
43631,254904,597
43632,254904,7295
43633,254904,57944
43634,18374,11431
43635,42648,14982
43636,42493,14982
43637,42493,14983
43638,157825,729
43639,157825,856
43640,157825,1474
43641,157825,15433
43642,116351,68562
43643,52314,16337
43644,282041,6842
43645,282041,12142
43646,282041,40260
43647,292483,33836
43648,292483,33837
43649,292483,33838
43650,284427,1107
43651,284427,26976
43652,284427,40788
43653,222461,6302
43654,222461,7215
43655,222461,7263
43656,222461,24048
43657,222461,24049
43658,287877,11460
43659,64835,3883
43660,64835,71818
43661,64835,76129
43662,270668,40938
43663,170687,11537
43664,149871,10342
43665,149871,11846
43666,149871,11848
43667,149871,20191
43668,149871,32853
43669,241261,84031
43670,174324,51611
43671,174324,65906
43672,219054,16464
43673,219054,16633
43674,219054,16634
43675,219054,16635
43676,199415,84105
43677,27212,15856
43678,110887,5488
43679,84540,6
43680,205004,4
43681,69328,68945
43682,116350,7025
43683,116350,11244
43684,116350,16527
43685,116350,68945
43686,47703,9040
43687,20372,54088
43688,102913,86121
43689,209440,17119
43690,209440,17120
43691,209440,17121
43692,239678,705
43693,239678,2575
43694,239678,6194
43695,53042,3289
43696,230295,17806
43697,295507,8411
43698,15916,1779
43699,15916,8182
43700,140481,2740
43701,140481,13928
43702,123742,6116
43703,267480,5974
43704,267480,9158
43705,267480,29062
43706,267480,29063
43707,267480,42423
43708,15478,6194
43709,57812,3608
43710,126141,54259
43711,157424,19402
43712,157424,25951
43713,157424,42786
43714,190859,79
43715,190859,171
43716,190859,6194
43717,190859,41624
43718,190859,57408
43719,190859,57409
43720,263855,39703
43721,263855,39704
43722,246403,9081
43723,246403,13241
43724,246403,13642
43725,246403,41077
43726,37630,6106
43727,37630,6107
43728,37630,6108
43729,254375,856
43730,254375,2221
43731,254375,4792
43732,254375,5056
43733,254375,25954
43734,254375,44224
43735,254375,44225
43736,254375,44226
43737,210911,1897
43738,65485,635
43739,65485,6246
43740,65485,39923
43741,250666,48874
43742,42581,4
43743,43259,4
43744,140513,9255
43745,271397,13413
43746,271397,61462
43747,215928,14970
43748,215928,28602
43749,253312,2830
43750,253312,33556
43751,149509,551
43752,149509,19177
43753,250546,12
43754,250546,11565
43755,250546,31375
43756,250546,41624
43757,158997,20589
43758,158997,20590
43759,158997,20591
43760,158997,20592
43761,8445,2491
43762,8445,6181
43763,86493,4856
43764,26730,6194
43765,22758,43596
43766,22758,43597
43767,43749,1370
43768,43749,2499
43769,151368,856
43770,151368,7344
43771,151368,8111
43772,151368,17727
43773,151368,29566
43774,151368,34519
43775,244534,29652
43776,286554,13241
43777,286554,34081
43778,91878,43458
43779,56386,43458
43780,50079,8411
43781,52315,12
43782,52315,21258
43783,52315,37299
43784,52315,44912
43785,26615,5798
43786,84062,1950
43787,234284,21579
43788,234284,21580
43789,234284,21581
43790,49017,33
43791,49017,923
43792,49017,3341
43793,49017,6452
43794,49017,27551
43795,88375,8411
43796,38455,306
43797,33386,306
43798,1285,1024
43799,227300,33
43800,227300,3172
43801,227300,7437
43802,227300,12234
43803,83613,1066
43804,83613,48706
43805,63360,48742
43806,63360,48743
43807,63360,57032
43808,63360,80522
43809,118257,875
43810,118257,7949
43811,118257,11359
43812,118257,27992
43813,118257,36229
43814,118257,77946
43815,169250,168
43816,169250,16785
43817,262543,4434
43818,262543,34070
43819,241254,3604
43820,241254,10405
43821,241254,33831
43822,241254,33832
43823,152745,8924
43824,152745,26204
43825,227707,707
43826,227707,7543
43827,227707,8676
43828,227707,10069
43829,227707,11921
43830,227707,16742
43831,227707,19037
43832,227707,20386
43833,227707,49252
43834,227707,53195
43835,227707,66897
43836,227707,66899
43837,25148,306
43838,28044,306
43839,33691,5170
43840,27371,5170
43841,38084,17611
43842,43922,9118
43843,43922,10339
43844,156360,6
43845,75710,15048
43846,75710,21512
43847,73818,12215
43848,73818,12216
43849,73818,12217
43850,47525,3902
43851,47525,4056
43852,47525,9027
43853,25450,3432
43854,25450,8856
43855,25450,10399
43856,244761,12800
43857,244761,22884
43858,244761,41077
43859,244761,57780
43860,251852,5124
43861,251852,11049
43862,251852,33728
43863,188598,57493
43864,206487,7584
43865,206487,10950
43866,206487,15392
43867,206487,15393
43868,204436,6896
43869,204436,16804
43870,204436,28791
43871,8063,4
43872,8063,5120
43873,8063,12111
43874,293271,33299
43875,206284,30270
43876,206284,30271
43877,53187,37
43878,46247,9383
43879,52318,18054
43880,52318,18055
43881,52318,18056
43882,271007,4223
43883,21394,6181
43884,26111,6181
43885,146381,47
43886,273641,746
43887,169883,8411
43888,34658,39255
43889,246741,2372
43890,246741,6510
43891,246741,21213
43892,276496,17761
43893,282376,52986
43894,43398,1460
43895,43398,8411
43896,23996,8582
43897,23996,13310
43898,23996,13311
43899,23996,17027
43900,23996,43671
43901,23996,50910
43902,239571,7295
43903,245891,491
43904,245891,6194
43905,245891,23008
43906,245891,36259
43907,245891,36433
43908,208869,7353
43909,62655,8411
43910,286654,2520
43911,286654,47236
43912,286654,47237
43913,38551,3219
43914,38551,23703
43915,205587,79
43916,205587,6194
43917,205587,8406
43918,205587,27467
43919,157829,738
43920,157829,2372
43921,157829,10425
43922,157829,14036
43923,157829,14037
43924,244268,6531
43925,244268,39024
43926,244268,45004
43927,15377,3073
43928,256,65
43929,256,66
43930,256,67
43931,293205,6345
43932,228150,5
43933,228150,11029
43934,228150,16312
43935,228150,34034
43936,228150,39649
43937,228150,47169
43938,298317,35816
43939,298317,35817
43940,298317,35818
43941,266285,1880
43942,266285,8275
43943,266285,17748
43944,215211,9
43945,215211,356
43946,215211,779
43947,215211,5358
43948,215211,8676
43949,215211,12075
43950,215211,19037
43951,215211,35404
43952,215211,51938
43953,215211,51940
43954,224282,16930
43955,224282,41425
43956,224282,41426
43957,239563,308
43958,239563,3314
43959,239563,7076
43960,239563,15855
43961,250989,54287
43962,250989,54288
43963,215379,4186
43964,215379,8275
43965,215379,38284
43966,215379,39004
43967,252102,14912
43968,252102,20311
43969,252102,35561
43970,252102,35562
43971,252102,35563
43972,203186,60644
43973,126323,5357
43974,126323,22061
43975,126323,22062
43976,126323,22065
43977,126323,22066
43978,33387,306
43979,38457,306
43980,33388,306
43981,33389,306
43982,33392,306
43983,115232,3681
43984,275318,1311
43985,275318,1371
43986,275318,3991
43987,156597,805
43988,156597,24630
43989,54557,10339
43990,54557,23632
43991,28302,4107
43992,38458,306
43993,33393,5488
43994,33394,306
43995,38461,306
43996,38463,4395
43997,38454,306
43998,81707,22101
43999,74276,27072
44000,22072,4041
44001,36323,3922
44002,36323,8229
44003,204762,14246
44004,28437,60
44005,28437,4802
44006,124124,6562
44007,218778,2
44008,218778,2575
44009,218778,6254
44010,267333,5488
44011,267336,5488
44012,284785,25677
44013,35017,3473
44014,218043,16558
44015,76207,17763
44016,76207,18477
44017,76207,27472
44018,115214,69825
44019,245844,2345
44020,245844,2783
44021,224946,43386
44022,285025,2094
44023,265016,12881
44024,265016,12882
44025,265016,21881
44026,265016,21882
44027,265016,34380
